Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
w0_d2_AfterLunch_602e4c75	bsl	"Since The University of ByteBorough is renowned for the College of Computing..."	game/scripts/orientation/w0_d2.rpy	318	bsl "[what]"
w0_d2_AfterLunch_42d8ef21	bsl	"We’ll be playing a trivia game about computer science!"	game/scripts/orientation/w0_d2.rpy	319	bsl "[what]"
w0_d2_AfterLunch_86d52e0d	bsl	"We are going to be splitting the room up into groups based on the table you’re currently at."	game/scripts/orientation/w0_d2.rpy	320	bsl "[what]"
w0_d2_AfterLunch_ce3251ca	bsl	"Everybody ready?"	game/scripts/orientation/w0_d2.rpy	321	bsl "[what]"
w0_d2_AfterLunch_93f7920a	mc	"Okay guys, I am really good at trivia."	game/scripts/orientation/w0_d2.rpy	322	mc "[what]"
w0_d2_AfterLunch_78b0dcc5	mc	"And we are team 1, and one happens to also be my lucky number."	game/scripts/orientation/w0_d2.rpy	323	mc "[what]"
w0_d2_AfterLunch_877b66a5	mc	"I don’t know much about computer science stuff yet, but I am really good at guessing."	game/scripts/orientation/w0_d2.rpy	324	mc "[what]"
w0_d2_AfterLunch_4873278d	c	"Well, we definitely won’t be guessing."	game/scripts/orientation/w0_d2.rpy	326	c "[what]"
w0_d2_AfterLunch_2ba4c30b	c	"We want to win, not get by with luck."	game/scripts/orientation/w0_d2.rpy	327	c "[what]"
w0_d2_AfterLunch_619f713c	js	"I’m sure we won’t need luck, we all seem pretty smart!"	game/scripts/orientation/w0_d2.rpy	331	js "[what]"
w0_d2_AfterLunch_9b15be7a	bsl	"Okay here is the first question"	game/scripts/orientation/w0_d2.rpy	334	bsl "[what]"
w0_d2_AfterLunch_d698bc6c	c	"Okay guys this one is really easy."	game/scripts/orientation/w0_d2.rpy	339	c "[what]"
w0_d2_AfterLunch_6316f37d	c	"We have to get this one right, it's obviously-"	game/scripts/orientation/w0_d2.rpy	340	c "[what]"
w0_d2_AfterLunch_f7c25198	js	"Hey, don't be rude C++."	game/scripts/orientation/w0_d2.rpy	341	js "[what]"
w0_d2_AfterLunch_e5d8d5b6	js	"Not all of us have programming experience and so it might not be as obvious."	game/scripts/orientation/w0_d2.rpy	342	js "[what]"
w0_d2_AfterLunch_ea76348e	c	"Whatever, take your time figuring it out."	game/scripts/orientation/w0_d2.rpy	343	c "[what]"
w0_d2_AfterLunch_a6bf6401	c	"I am writing down our answer now because I want to win."	game/scripts/orientation/w0_d2.rpy	344	c "[what]"
w0_d2_AfterLunch_fe10bec6	p	"What are you guys thinking?"	game/scripts/orientation/w0_d2.rpy	345	p "[what]"
w0_d2_AfterLunch_9181e5dd	p	"I can tell that num1 is an integer, but num2 is a string by the single quotations surrounding it."	game/scripts/orientation/w0_d2.rpy	346	p "[what]"
w0_d2_AfterLunch_9d34ee5f	p	"That definitely means something."	game/scripts/orientation/w0_d2.rpy	347	p "[what]"
w0_d2_q1_1717a85e	mc	"No, I don't think so."	game/scripts/orientation/w0_d2.rpy	352	mc "[what]"
w0_d2_q1_bdae31dd	mc	"They are both numbers and the asterisk has to mean multiply."	game/scripts/orientation/w0_d2.rpy	353	mc "[what]"
w0_d2_q1_be3c5624	mc	"Surely the answer is just 15."	game/scripts/orientation/w0_d2.rpy	354	mc "[what]"
w0_d2_q1_d70e941f	js	"Yeah, I don't know if your guess is as good as mine."	game/scripts/orientation/w0_d2.rpy	356	js "[what]"
w0_d2_q1_67e61aba	js	"I trust you to get it right, but what Python said makes sense."	game/scripts/orientation/w0_d2.rpy	357	js "[what]"
w0_d2_q1_65583993	js	"What do you think we should go with, [mc]?"	game/scripts/orientation/w0_d2.rpy	358	js "[what]"
w0_d2_q1_557c5a35	mc	"Yeah I definitely agree."	game/scripts/orientation/w0_d2.rpy	363	mc "[what]"
w0_d2_q1_2cfbe626	mc	"I am not sure what it will change, though."	game/scripts/orientation/w0_d2.rpy	364	mc "[what]"
w0_d2_q1_579075a1	mc	"What do you think JavaScript?"	game/scripts/orientation/w0_d2.rpy	365	mc "[what]"
w0_d2_q1_2bc4ecaf	js	"Yeah, I am not sure either."	game/scripts/orientation/w0_d2.rpy	367	js "[what]"
w0_d2_q1_09d6cab8	js	"I think we should leave this one up to you, [mc]."	game/scripts/orientation/w0_d2.rpy	368	js "[what]"
w0_d2_q1answer_87ec1ba6	mc	"I think it’s 15 because 3 times 5 is 15."	game/scripts/orientation/w0_d2.rpy	374	mc "[what]"
w0_d2_q1answer_4feb7ab2	mc	"It’s as simple as that, let’s not overthink this."	game/scripts/orientation/w0_d2.rpy	375	mc "[what]"
w0_d2_q1answer_e6703832	c	"Oh my god."	game/scripts/orientation/w0_d2.rpy	377	c "[what]"
w0_d2_q1answer_183d3216	c	"There is no way you just said that right now."	game/scripts/orientation/w0_d2.rpy	378	c "[what]"
w0_d2_q1answer_435c21aa	c	"The 5 OBVIOUSLY has quotations around it, making it a string."	game/scripts/orientation/w0_d2.rpy	379	c "[what]"
w0_d2_q1answer_cf365596	c	"And when you multiply a string and an integer in Python,"	game/scripts/orientation/w0_d2.rpy	380	c "[what]"
w0_d2_q1answer_c7859323	c	"It just prints the string, integer number of times."	game/scripts/orientation/w0_d2.rpy	381	c "[what]"
w0_d2_q1answer_889722b3	c	"Literally EVERYONE knows that."	game/scripts/orientation/w0_d2.rpy	382	c "[what]"
w0_d2_q1answer_485eb3e1	js	"Hey I didn’t know that."	game/scripts/orientation/w0_d2.rpy	383	js "[what]"
w0_d2_q1answer_8817b1b8	js	"C++, you are kind of mean sometimes."	game/scripts/orientation/w0_d2.rpy	384	js "[what]"
w0_d2_q1answer_6d20a184	js	"You should really lay off, we are still going to get the question right."	game/scripts/orientation/w0_d2.rpy	385	js "[what]"
w0_d2_q1answer_cce7f35a	js	"Since our string is ‘5’, the asterisk means that we repeat it 3 times making the answer ‘555’."	game/scripts/orientation/w0_d2.rpy	386	js "[what]"
w0_d2_q1answer_64375944	p	"C++, just because you have more experience than us doesn’t make you smarter than us."	game/scripts/orientation/w0_d2.rpy	387	p "[what]"
w0_d2_q1answer_d8acbe6e	p	"You have just been doing it for longer."	game/scripts/orientation/w0_d2.rpy	388	p "[what]"
w0_d2_q1answer_74824bba	c	"Oh my gosh you guys are so sensitive."	game/scripts/orientation/w0_d2.rpy	389	c "[what]"
w0_d2_q1answer_0cce23ba	c	"Whatever, I am sorry you got hurt by me stating facts."	game/scripts/orientation/w0_d2.rpy	390	c "[what]"
w0_d2_q1answer_9913d1b5	c	"Let’s just see what everyone else said."	game/scripts/orientation/w0_d2.rpy	391	c "[what]"
w0_d2_q1answer_4426855f	mc	"I think it's ‘15’ because 3 times 5 is 15."	game/scripts/orientation/w0_d2.rpy	394	mc "[what]"
w0_d2_q1answer_c34f1cad	mc	"But since the 5 has quotes around it, the answer will have quotes around it too."	game/scripts/orientation/w0_d2.rpy	395	mc "[what]"
w0_d2_q1answer_3db6c76e	mc	"It's as simple as that, let's not overthink this."	game/scripts/orientation/w0_d2.rpy	396	mc "[what]"
w0_d2_q1answer_e6703832_1	c	"Oh my god."	game/scripts/orientation/w0_d2.rpy	398	c "[what]"
w0_d2_q1answer_183d3216_1	c	"There is no way you just said that right now."	game/scripts/orientation/w0_d2.rpy	399	c "[what]"
w0_d2_q1answer_506a6984	c	"5 is a STRING, you can’t treat it like an INTEGER!!"	game/scripts/orientation/w0_d2.rpy	400	c "[what]"
w0_d2_q1answer_f080f2ad	c	"So when you multiply a string and an integer in Python,"	game/scripts/orientation/w0_d2.rpy	401	c "[what]"
w0_d2_q1answer_c7859323_1	c	"It just prints the string, integer number of times."	game/scripts/orientation/w0_d2.rpy	402	c "[what]"
w0_d2_q1answer_889722b3_1	c	"Literally EVERYONE knows that."	game/scripts/orientation/w0_d2.rpy	403	c "[what]"
w0_d2_q1answer_485eb3e1_1	js	"Hey I didn’t know that."	game/scripts/orientation/w0_d2.rpy	405	js "[what]"
w0_d2_q1answer_8817b1b8_1	js	"C++, you are kind of mean sometimes."	game/scripts/orientation/w0_d2.rpy	406	js "[what]"
w0_d2_q1answer_6d20a184_1	js	"You should really lay off, we are still going to get the question right."	game/scripts/orientation/w0_d2.rpy	407	js "[what]"
w0_d2_q1answer_d73c77d2	js	"Now we know that the answer is ‘555’, since we’re repeating the string ‘5’, 3 times."	game/scripts/orientation/w0_d2.rpy	408	js "[what]"
w0_d2_q1answer_64375944_1	p	"C++, just because you have more experience than us doesn’t make you smarter than us."	game/scripts/orientation/w0_d2.rpy	410	p "[what]"
w0_d2_q1answer_d8acbe6e_1	p	"You have just been doing it for longer."	game/scripts/orientation/w0_d2.rpy	411	p "[what]"
w0_d2_q1answer_74824bba_1	c	"Oh my gosh you guys are so sensitive."	game/scripts/orientation/w0_d2.rpy	413	c "[what]"
w0_d2_q1answer_0cce23ba_1	c	"Whatever, I am sorry you got hurt by me stating facts."	game/scripts/orientation/w0_d2.rpy	414	c "[what]"
w0_d2_q1answer_9913d1b5_1	c	"Let’s just see what everyone else said."	game/scripts/orientation/w0_d2.rpy	415	c "[what]"
w0_d2_q1answer_34748be9	mc	"I think it’s ‘33333’ because the 5 has quotes around it and the 3 is just a normal number."	game/scripts/orientation/w0_d2.rpy	418	mc "[what]"
w0_d2_q1answer_85699368	mc	"So something weird will have to happen."	game/scripts/orientation/w0_d2.rpy	419	mc "[what]"
w0_d2_q1answer_1ec6e7da	mc	"I think that it will print num1, num2 number of times."	game/scripts/orientation/w0_d2.rpy	420	mc "[what]"
w0_d2_q1answer_4feb7ab2_1	mc	"It’s as simple as that, let’s not overthink this."	game/scripts/orientation/w0_d2.rpy	421	mc "[what]"
w0_d2_q1answer_e6703832_2	c	"Oh my god."	game/scripts/orientation/w0_d2.rpy	423	c "[what]"
w0_d2_q1answer_183d3216_2	c	"There is no way you just said that right now."	game/scripts/orientation/w0_d2.rpy	424	c "[what]"
w0_d2_q1answer_ec289ea3	c	"The code might look confusing, but it's not trying to trick you."	game/scripts/orientation/w0_d2.rpy	425	c "[what]"
w0_d2_q1answer_506a6984_1	c	"5 is a STRING, you can’t treat it like an INTEGER!!"	game/scripts/orientation/w0_d2.rpy	426	c "[what]"
w0_d2_q1answer_cf365596_1	c	"And when you multiply a string and an integer in Python,"	game/scripts/orientation/w0_d2.rpy	427	c "[what]"
w0_d2_q1answer_c7859323_2	c	"It just prints the string, integer number of times."	game/scripts/orientation/w0_d2.rpy	428	c "[what]"
w0_d2_q1answer_889722b3_2	c	"Literally EVERYONE knows that."	game/scripts/orientation/w0_d2.rpy	429	c "[what]"
w0_d2_q1answer_485eb3e1_2	js	"Hey I didn’t know that."	game/scripts/orientation/w0_d2.rpy	431	js "[what]"
w0_d2_q1answer_8817b1b8_2	js	"C++, you are kind of mean sometimes."	game/scripts/orientation/w0_d2.rpy	432	js "[what]"
w0_d2_q1answer_e4df7e63	js	"You should really lay off, we got the basic idea right."	game/scripts/orientation/w0_d2.rpy	433	js "[what]"
w0_d2_q1answer_2f75411c	js	"Something is getting repeated a number of times."	game/scripts/orientation/w0_d2.rpy	434	js "[what]"
w0_d2_q1answer_83838add	js	"We just switch the ‘numbers’ around and get '555'."	game/scripts/orientation/w0_d2.rpy	435	js "[what]"
w0_d2_q1answer_64375944_2	p	"C++, just because you have more experience than us doesn’t make you smarter than us."	game/scripts/orientation/w0_d2.rpy	437	p "[what]"
w0_d2_q1answer_d8acbe6e_2	p	"You have just been doing it for longer."	game/scripts/orientation/w0_d2.rpy	438	p "[what]"
w0_d2_q1answer_74824bba_2	c	"Oh my gosh you guys are so sensitive."	game/scripts/orientation/w0_d2.rpy	440	c "[what]"
w0_d2_q1answer_0cce23ba_2	c	"Whatever, I am sorry you got hurt by me stating facts."	game/scripts/orientation/w0_d2.rpy	441	c "[what]"
w0_d2_q1answer_9913d1b5_2	c	"Let’s just see what everyone else said."	game/scripts/orientation/w0_d2.rpy	442	c "[what]"
w0_d2_q1answer_eb16a3bf	mc	"Okay, wait. I think I actually know this one."	game/scripts/orientation/w0_d2.rpy	446	mc "[what]"
w0_d2_q1answer_598d1a84	mc	"Since the 5 has quotations around it, the variables won’t just multiply normally."	game/scripts/orientation/w0_d2.rpy	447	mc "[what]"
w0_d2_q1answer_134d93b9	mc	"So I think that it will print the variable that is a string once for each time it is multiplied by the integer."	game/scripts/orientation/w0_d2.rpy	448	mc "[what]"
w0_d2_q1answer_09157476	mc	"So the answer should be ‘555’ since we’ll be printing ‘5’ three times."	game/scripts/orientation/w0_d2.rpy	449	mc "[what]"
w0_d2_q1answer_7f4262d9	mc	"Does that make sense?"	game/scripts/orientation/w0_d2.rpy	450	mc "[what]"
w0_d2_q1answer_0f395b90	js	"I don’t really get it, why wouldn’t it be an error?"	game/scripts/orientation/w0_d2.rpy	452	js "[what]"
w0_d2_q1answer_fd0a55e9	js	"How can you multiply a string and an integer??"	game/scripts/orientation/w0_d2.rpy	453	js "[what]"
w0_d2_meanOrNice_84e5b158	mc	"Jesus Christ, I just explained it."	game/scripts/orientation/w0_d2.rpy	459	mc "[what]"
w0_d2_meanOrNice_5e7056f0	mc	"This really isn’t that hard, how do you not understand?"	game/scripts/orientation/w0_d2.rpy	460	mc "[what]"
w0_d2_meanOrNice_07e28eb2	mc	"It is just something that programming languages know how to do."	game/scripts/orientation/w0_d2.rpy	461	mc "[what]"
w0_d2_meanOrNice_ce2105b9	mc	"It makes printing something repeatedly quick and easy."	game/scripts/orientation/w0_d2.rpy	462	mc "[what]"
w0_d2_meanOrNice_7a501857	mc	"You really need to study before school even starts."	game/scripts/orientation/w0_d2.rpy	463	mc "[what]"
w0_d2_meanOrNice_a6375955	mc	"It seems like me and C++ might be the only smart people here..."	game/scripts/orientation/w0_d2.rpy	464	mc "[what]"
w0_d2_meanOrNice_2e1b2dce	js	"Oh sorry...	game/scripts/orientation/w0_d2.rpy	465	js "[what]"
w0_d2_meanOrNice_f4347005	mc	"Its okay, I get it. It is a little confusing."	game/scripts/orientation/w0_d2.rpy	469	mc "[what]"
w0_d2_meanOrNice_07e28eb2_1	mc	"It is just something that programming languages know how to do."	game/scripts/orientation/w0_d2.rpy	470	mc "[what]"
w0_d2_meanOrNice_ce2105b9_1	mc	"It makes printing something repeatedly quick and easy."	game/scripts/orientation/w0_d2.rpy	471	mc "[what]"
w0_d2_meanOrNice_dc4d0e9a	mc	"This stuff can be confusing at first."	game/scripts/orientation/w0_d2.rpy	472	mc "[what]"
w0_d2_meanOrNice_0c16c22d	mc	"You might be thinking, how would I ever know that."	game/scripts/orientation/w0_d2.rpy	473	mc "[what]"
w0_d2_meanOrNice_e1641990	mc	"But with practice, and lots of repetition, it will start to click."	game/scripts/orientation/w0_d2.rpy	474	mc "[what]"
w0_d2_meanOrNice_b927646a	js	"Yeah, you’re right."	game/scripts/orientation/w0_d2.rpy	475	js "[what]"
w0_d2_meanOrNice_4147e364	js	"Thanks for the explanation, I think I get it now."	game/scripts/orientation/w0_d2.rpy	476	js "[what]"
w0_d2_meanOrNice_996ae4ad	c	"Jeez you guys are taking forever."	game/scripts/orientation/w0_d2.rpy	478	c "[what]"
w0_d2_meanOrNice_d8b32063	c	"Maybe try to think a little faster next round, I don’t want you guys to slow me down."	game/scripts/orientation/w0_d2.rpy	479	c "[what]"
w0_d2_meanOrNice_498d064c	c	"Let’s see what everyone else said."	game/scripts/orientation/w0_d2.rpy	480	c "[what]"
w0_d2_meanOrNice_6e369ff1	mc	"I think it's going to be an error."	game/scripts/orientation/w0_d2.rpy	484	mc "[what]"
w0_d2_meanOrNice_0251b2cd	mc	"There’s no way you can multiply a number by a string."	game/scripts/orientation/w0_d2.rpy	485	mc "[what]"
w0_d2_meanOrNice_0be365bb	mc	"That just doesn’t make any sense."	game/scripts/orientation/w0_d2.rpy	486	mc "[what]"
w0_d2_meanOrNice_79898fbc	mc	"How will the computer know what to do?"	game/scripts/orientation/w0_d2.rpy	487	mc "[what]"
w0_d2_meanOrNice_4feb7ab2	mc	"It’s as simple as that, let’s not overthink this."	game/scripts/orientation/w0_d2.rpy	488	mc "[what]"
w0_d2_meanOrNice_e6703832	c	"Oh my god."	game/scripts/orientation/w0_d2.rpy	490	c "[what]"
w0_d2_meanOrNice_183d3216	c	"There is no way you just said that right now."	game/scripts/orientation/w0_d2.rpy	491	c "[what]"
w0_d2_meanOrNice_a6e525fc	c	"The 5 OBVIOUSLY has quotations around it making it a string."	game/scripts/orientation/w0_d2.rpy	492	c "[what]"
w0_d2_meanOrNice_5a335484	c	"And when you multiply a string and an integer in Python."	game/scripts/orientation/w0_d2.rpy	493	c "[what]"
w0_d2_meanOrNice_c7859323	c	"It just prints the string, integer number of times."	game/scripts/orientation/w0_d2.rpy	494	c "[what]"
w0_d2_meanOrNice_889722b3	c	"Literally EVERYONE knows that."	game/scripts/orientation/w0_d2.rpy	495	c "[what]"
w0_d2_meanOrNice_485eb3e1	js	"Hey I didn’t know that."	game/scripts/orientation/w0_d2.rpy	497	js "[what]"
w0_d2_meanOrNice_8817b1b8	js	"C++, you are kind of mean sometimes."	game/scripts/orientation/w0_d2.rpy	498	js "[what]"
w0_d2_meanOrNice_6d20a184	js	"You should really lay off, we are still going to get the question right."	game/scripts/orientation/w0_d2.rpy	499	js "[what]"
w0_d2_meanOrNice_f41f8356	js	"So, now we know that, we need to repeat ‘5’ three times to get the answer ‘555’."	game/scripts/orientation/w0_d2.rpy	500	js "[what]"
w0_d2_meanOrNice_64375944	p	"C++, just because you have more experience than us doesn’t make you smarter than us."	game/scripts/orientation/w0_d2.rpy	502	p "[what]"
w0_d2_meanOrNice_d8acbe6e	p	"You have just been doing it for longer."	game/scripts/orientation/w0_d2.rpy	503	p "[what]"
w0_d2_meanOrNice_74824bba	c	"Oh my gosh you guys are so sensitive."	game/scripts/orientation/w0_d2.rpy	505	c "[what]"
w0_d2_meanOrNice_0cce23ba	c	"Whatever, I am sorry you got hurt by me stating facts."	game/scripts/orientation/w0_d2.rpy	506	c "[what]"
w0_d2_meanOrNice_9913d1b5	c	"Let’s just see what everyone else said."	game/scripts/orientation/w0_d2.rpy	507	c "[what]"
w0_d2_meanOrNice_4fe24ca2	bsl	"Time’s up everyone!"	game/scripts/orientation/w0_d2.rpy	509	bsl "[what]"
w0_d2_meanOrNice_dd90c24b	bsl	"Write your answers down and hold them up."	game/scripts/orientation/w0_d2.rpy	510	bsl "[what]"
w0_d2_meanOrNice_07bdde05		.....	game/scripts/orientation/w0_d2.rpy	511	"[what]"
w0_d2_meanOrNice_11258c6d	bsl	"Wow! It looks like every team got that first question right!"	game/scripts/orientation/w0_d2.rpy	512	bsl "[what]"
w0_d2_meanOrNice_69fa9c78	bsl	"This next one will be a little bit harder, get ready."	game/scripts/orientation/w0_d2.rpy	513	bsl "[what]"
w0_d2_meanOrNice_b1220ff3	bsl	"What does the following Python code print?"	game/scripts/orientation/w0_d2.rpy	514	bsl "[what]"
w0_d2_meanOrNice_9b0e2a5a	p	"Well I think I have some idea about this one."	game/scripts/orientation/w0_d2.rpy	522	p "[what]"
w0_d2_meanOrNice_8f6ab5a8	p	"The first thing I see is that this might be an infinite loop."	game/scripts/orientation/w0_d2.rpy	523	p "[what]"
w0_d2_meanOrNice_ab9caff7	p	"Because we iterate x times, but x keeps increasing."	game/scripts/orientation/w0_d2.rpy	524	p "[what]"
w0_d2_meanOrNice_5a99ad71	p	"But, maybe that loop range only references x one time."	game/scripts/orientation/w0_d2.rpy	525	p "[what]"
w0_d2_meanOrNice_56eb0404	p	"What do you think C++?"	game/scripts/orientation/w0_d2.rpy	526	p "[what]"
w0_d2_meanOrNice_98ada98b	p	"You seem to know everything..."	game/scripts/orientation/w0_d2.rpy	527	p "[what]"
w0_d2_meanOrNice_224905d8	c	"Uhm, well actually I am not too sure."	game/scripts/orientation/w0_d2.rpy	529	c "[what]"
w0_d2_meanOrNice_e82828e7	c	"I was thinking it would be infinite as well."	game/scripts/orientation/w0_d2.rpy	530	c "[what]"
w0_d2_meanOrNice_67ec5df3	c	"But I am really not sure."	game/scripts/orientation/w0_d2.rpy	531	c "[what]"
w0_d2_loopresponse_005f486b	mc	"HAH! You don’t know everything!"	game/scripts/orientation/w0_d2.rpy	536	mc "[what]"
w0_d2_loopresponse_3938f891	mc	"I knew it, you are actually just as dumb as the rest of us!"	game/scripts/orientation/w0_d2.rpy	537	mc "[what]"
w0_d2_loopresponse_b85ea6c0	mc	"Maybe you shouldn’t run your mouth everytime you know the answer"	game/scripts/orientation/w0_d2.rpy	538	mc "[what]"
w0_d2_loopresponse_64110eb6	mc	"When other people don’t know the answer don’t make them feel stupid, it’s not nice."	game/scripts/orientation/w0_d2.rpy	539	mc "[what]"
w0_d2_loopresponse_d422d340	c	"Shut up! You don’t know it either."	game/scripts/orientation/w0_d2.rpy	541	c "[what]"
w0_d2_loopresponse_94aa47b9	c	"And who are you to tell me how to live my life??"	game/scripts/orientation/w0_d2.rpy	542	c "[what]"
w0_d2_loopresponse_19ff91e0	mc	"It's all good C++, you can't expect to know every question."	game/scripts/orientation/w0_d2.rpy	545	mc "[what]"
w0_d2_loopresponse_c8bfc725	mc	"But maybe in the future you could not be mean about it when we don’t know the answer."	game/scripts/orientation/w0_d2.rpy	546	mc "[what]"
w0_d2_loopresponse_dc5ab372	mc	"It just really isn’t nice and it hurts people’s feelings."	game/scripts/orientation/w0_d2.rpy	547	mc "[what]"
w0_d2_loopresponse_ed620d0b	c	"Whatever."	game/scripts/orientation/w0_d2.rpy	549	c "[what]"
w0_d2_loopresponse_bb463de2	c	"You guys didn't know the answer either."	game/scripts/orientation/w0_d2.rpy	550	c "[what]"
w0_d2_loopresponse_fb8bfe38	p	"Alright, well, do we have any ideas?"	game/scripts/orientation/w0_d2.rpy	551	p "[what]"
w0_d2_loopresponse_49b5848e	p	"JavaScript? What are you thinking?"	game/scripts/orientation/w0_d2.rpy	552	p "[what]"
w0_d2_loopresponse_25e43c4b	js	"Well after the last question it made me realize that the people who design the programming languages are pretty smart."	game/scripts/orientation/w0_d2.rpy	554	js "[what]"
w0_d2_loopresponse_339e49a9	js	"That has made me think that something like this might not be infinite."	game/scripts/orientation/w0_d2.rpy	555	js "[what]"
w0_d2_loopresponse_0d49bb46	js	"It would make sense that when you initialize the for loop it is referencing the x variable."	game/scripts/orientation/w0_d2.rpy	556	js "[what]"
w0_d2_loopresponse_76c5cd12	js	"But then afterwards, that value won’t change."	game/scripts/orientation/w0_d2.rpy	557	js "[what]"
w0_d2_loopresponse_7ecad0c6	js	"At the same time I am just guessing."	game/scripts/orientation/w0_d2.rpy	558	js "[what]"
w0_d2_loopresponse_17f48304	js	"You make a decision, [mc]."	game/scripts/orientation/w0_d2.rpy	559	js "[what]"
w0_d2_mcdecision_8b280909	mc	"Okay I think that this will result in an error."	game/scripts/orientation/w0_d2.rpy	564	mc "[what]"
w0_d2_mcdecision_186ca358	mc	"I don’t think it will know to only reference X once, at the start of the loop."	game/scripts/orientation/w0_d2.rpy	565	mc "[what]"
w0_d2_mcdecision_d6cc7897	mc	"Are we all good with this choice?"	game/scripts/orientation/w0_d2.rpy	566	mc "[what]"
w0_d2_mcdecision_d49fca4e	js	"I disagree, but I’m not confident enough to say that I am right."	game/scripts/orientation/w0_d2.rpy	568	js "[what]"
w0_d2_mcdecision_d3e325ff	js	"I say let’s trust your intuition, [mc]."	game/scripts/orientation/w0_d2.rpy	569	js "[what]"
w0_d2_mcdecision_f503f309	js	"Whatever happens, happens, it’s just a game."	game/scripts/orientation/w0_d2.rpy	570	js "[what]"
w0_d2_mcdecision_9e32d7fc	bsl	"Alright, time’s up!"	game/scripts/orientation/w0_d2.rpy	572	bsl "[what]"
w0_d2_mcdecision_65982b4d	bsl	"Everyone, write your answers down and hold them up."	game/scripts/orientation/w0_d2.rpy	573	bsl "[what]"
w0_d2_mcdecision_07bdde05		.....	game/scripts/orientation/w0_d2.rpy	574	"[what]"
w0_d2_mcdecision_f26d284b	bsl	"Ooh, it looks like only one group got that right!"	game/scripts/orientation/w0_d2.rpy	575	bsl "[what]"
w0_d2_mcdecision_07721589	bsl	"The correct answer was 5678, only team 3 got that correct!"	game/scripts/orientation/w0_d2.rpy	576	bsl "[what]"
w0_d2_mcdecision_343678f4	bsl	"The reason it was 5678 was because when the loop begins it references the value held in x."	game/scripts/orientation/w0_d2.rpy	577	bsl "[what]"
w0_d2_mcdecision_445d625d	bsl	"This is the only time x is referenced in relation to the number of iterations, so changing x afterwards has no effect on the amount of iterations."	game/scripts/orientation/w0_d2.rpy	578	bsl "[what]"
w0_d2_mcdecision_d618fa4a	bsl	"And before we print x we increment it, which is why the first number is 5, not 4."	game/scripts/orientation/w0_d2.rpy	579	bsl "[what]"
w0_d2_mcdecision_2c5a7264	mc	"Oh man, that’s my bad guys."	game/scripts/orientation/w0_d2.rpy	581	mc "[what]"
w0_d2_mcdecision_b9819298	mc	"I see how that is the answer."	game/scripts/orientation/w0_d2.rpy	582	mc "[what]"
w0_d2_mcdecision_efc25a96	p	"It’s okay we didn’t know either."	game/scripts/orientation/w0_d2.rpy	584	p "[what]"
w0_d2_mcdecision_d38f6ab2	p	"If we did we would have said something."	game/scripts/orientation/w0_d2.rpy	585	p "[what]"
w0_d2_mcdecision_678316b0	mc	"I agree with JavaScript, this won’t be an error."	game/scripts/orientation/w0_d2.rpy	588	mc "[what]"
w0_d2_mcdecision_0e17b7e7	mc	"So first it will print out 4, then 5, then 6, then 7."	game/scripts/orientation/w0_d2.rpy	589	mc "[what]"
w0_d2_mcdecision_9240f543	mc	"And then after 7 the loop will have iterated four times which was the original value of x."	game/scripts/orientation/w0_d2.rpy	590	mc "[what]"
w0_d2_mcdecision_d6cc7897_1	mc	"Are we all good with this choice?"	game/scripts/orientation/w0_d2.rpy	591	mc "[what]"
w0_d2_mcdecision_43da92a8	c	"I disagree, but I’m not confident enough to say that I am right."	game/scripts/orientation/w0_d2.rpy	593	c "[what]"
w0_d2_mcdecision_9b3a8cd6	c	"I say let’s trust your intuition, [mc]."	game/scripts/orientation/w0_d2.rpy	594	c "[what]"
w0_d2_mcdecision_8bc43192	c	"Whatever happens, happens, it’s just a game."	game/scripts/orientation/w0_d2.rpy	595	c "[what]"
w0_d2_mcdecision_9e32d7fc_1	bsl	"Alright, time’s up!"	game/scripts/orientation/w0_d2.rpy	597	bsl "[what]"
w0_d2_mcdecision_65982b4d_1	bsl	"Everyone, write your answers down and hold them up."	game/scripts/orientation/w0_d2.rpy	598	bsl "[what]"
w0_d2_mcdecision_07bdde05_1		.....	game/scripts/orientation/w0_d2.rpy	599	"[what]"
w0_d2_mcdecision_f26d284b_1	bsl	"Ooh, it looks like only one group got that right!"	game/scripts/orientation/w0_d2.rpy	600	bsl "[what]"
w0_d2_mcdecision_07721589_1	bsl	"The correct answer was 5678, only team 3 got that correct!"	game/scripts/orientation/w0_d2.rpy	601	bsl "[what]"
w0_d2_mcdecision_343678f4_1	bsl	"The reason it was 5678 was because when the loop begins it references the value held in x."	game/scripts/orientation/w0_d2.rpy	602	bsl "[what]"
w0_d2_mcdecision_445d625d_1	bsl	"This is the only time x is referenced in relation to the number of iterations, so changing x afterwards has no effect on the amount of iterations."	game/scripts/orientation/w0_d2.rpy	603	bsl "[what]"
w0_d2_mcdecision_d618fa4a_1	bsl	"And before we print x we increment it, which is why the first number is 5, not 4."	game/scripts/orientation/w0_d2.rpy	604	bsl "[what]"
w0_d2_mcdecision_2c5a7264_1	mc	"Oh man, that’s my bad guys."	game/scripts/orientation/w0_d2.rpy	606	mc "[what]"
w0_d2_mcdecision_b9819298_1	mc	"I see how that is the answer."	game/scripts/orientation/w0_d2.rpy	607	mc "[what]"
w0_d2_mcdecision_efc25a96_1	p	"It’s okay we didn’t know either."	game/scripts/orientation/w0_d2.rpy	609	p "[what]"
